pId,cId,preWord,robotWord,postWord,symbolName,strategy,effect
627947,2F,OTHER,NULL,OTHER,branch,NA,NRMATCH
627947,2F,clothes,NULL,clothes,clothes,NA,NRMATCH
627947,2F,robber,"'robber'",robber,thief,MATCH,MATCH
627947,2F,snake,"'serpent'",snake,snake,CHANGE,MATCH
627947,2F,OTHER,"'gunman'",OTHER,soldier,CHANGE,MATCH
755289,2G,ship,"'boat'",OTHER,ship,CHANGE,CHANGE
755289,2G,sphere,"'ball'",OTHER,sphere,CHANGE,CHANGE
755289,2G,"football player",NULL,OTHER,athlete,NA,NRCHANGE
755289,2G,barrels,NULL,barrels,barrels,NA,NRMATCH
755289,2G,painter,"'painter'",painter,artist,MATCH,MATCH
755289,2G,violin,NULL,OTHER,violin,NA,NRCHANGE
755289,2G,road,"'avenue'",OTHER,road,CHANGE,CHANGE
755289,2G,"police officer",NULL,"police officer",cop,NA,NRMATCH
755289,2G,OTHER,NULL,,,NA,MATCH
755289,2G,cup,"'mug'",cup,cup,CHANGE,MATCH
755289,2G,chef,"'chef'",chef,cook,MATCH,MATCH
755289,2G,drinks,NULL,OTHER,drink,NA,NRCHANGE
755289,2G,butterfly,"'butterfly'",OTHER,moth,MATCH,CHANGE
755289,2G,OTHER,"'sand'",sand,dirt,CHANGE,CHANGE
755289,2G,robot,"'android'",robot,robot,CHANGE,MATCH
755289,2G,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
755289,2G,church,"'cathedral'",church,church,CHANGE,MATCH
755289,2G,pills,"'drugs'",pills,drugs,CHANGE,MATCH
755289,2G,umbrella,NULL,beach,beach,NA,NRCHANGE
755289,2G,bat,NULL,bat,bat,NA,NRMATCH
755289,2G,pipes,NULL,pipes,pipe,NA,NRMATCH
755289,2G,OTHER,"'pollution'",factory,factory,CHANGE,CHANGE
755289,2G,car,NULL,car,car,NA,NRMATCH
755289,2G,robber,"'robber'",OTHER,thief,MATCH,CHANGE
755289,2G,OTHER,"'concrete'",OTHER,Q45,CHANGE,MATCH
755289,2G,tablet,"'tablet'",tablet,touchpad,MATCH,MATCH
755289,2G,OTHER,NULL,OTHER,branch,NA,NRMATCH
755289,2G,OTHER,NULL,OTHER,cleaner,NA,NRMATCH
755289,2G,OTHER,NULL,OTHER,peach,NA,NRMATCH
755289,2G,OTHER,NULL,fireplace,fireplace,NA,NRCHANGE
755289,2G,flower,NULL,OTHER,flower,NA,NRCHANGE
755289,2G,clothes,NULL,OTHER,clothes,NA,NRCHANGE
755289,2G,OTHER,"'teacher'",OTHER,teacher,CHANGE,MATCH
755289,2G,"usb drive","'usb stick'","flash drive",USB,CHANGE,CHANGE
755289,2G,alligator,"'alligator'",alligator,alligator,MATCH,MATCH
755289,2G,"floppy disk",NULL,save,floppy,NA,NRCHANGE
755289,2G,trolley,NULL,trolley,cart,NA,NRMATCH
755289,2G,"disabled parking",NULL,parking,"parking sp",NA,NRCHANGE
755289,2G,bird,NULL,bird,pigeon,NA,NRMATCH
755289,2G,"high-rise buildings","'town'",OTHER,city,CHANGE,CHANGE
755289,2G,OTHER,NULL,OTHER,programmer,NA,NRMATCH
755289,2G,berries,NULL,berries,berries,NA,NRMATCH
755289,2G,OTHER,NULL,doctor,doctor,NA,NRCHANGE
755289,2G,coins,"'money'",coins,money,CHANGE,MATCH
755289,2G,people,"'people'",people,people,MATCH,MATCH
755289,2G,flag,NULL,flag,flag,NA,NRMATCH
755289,2G,cross,NULL,cross,cross,NA,NRMATCH
755289,2G,cows,"'cows'",cows,cattle,MATCH,MATCH
755289,2G,router,NULL,modem,router,NA,NRCHANGE
755289,2G,router,NULL,modem,router,NA,NRCHANGE
755289,2G,"sand dunes",NULL,,,NA,MATCH
755289,2G,OTHER,"'rat'",OTHER,mouse,CHANGE,MATCH
755289,2G,boot,"'shoe'",OTHER,boot,CHANGE,CHANGE
755289,2G,OTHER,"'priest'",OTHER,priest,CHANGE,MATCH
755289,2G,OTHER,NULL,OTHER,cave,NA,NRMATCH
755289,2G,OTHER,"'rubbish bin'",OTHER,recycling,CHANGE,MATCH
755289,2G,OTHER,"'king'",king,king,CHANGE,CHANGE
755289,2G,sink,NULL,sink,sink,NA,NRMATCH
755289,2G,"coffee beans",NULL,beans,beans,NA,NRCHANGE
755289,2G,sofa,"'sofa'",sofa,couch,MATCH,MATCH
755289,2G,leaf,"'leaf'",leaf,marijuana,MATCH,MATCH
755289,2G,door,NULL,door,door,NA,NRMATCH
755289,2G,baby,"'kid'",baby,baby,CHANGE,MATCH
755289,2G,rocks,NULL,rocks,rocks,NA,NRMATCH
755289,2G,OTHER,"'gunman'",OTHER,soldier,CHANGE,MATCH
755289,2G,dog,"'dog'",dog,dog,MATCH,MATCH
755289,2G,bench,NULL,bench,bench,NA,NRMATCH
755289,2G,OTHER,NULL,OTHER,runners,NA,NRMATCH
755289,2G,OTHER,"'woman'",woman,woman,CHANGE,CHANGE
755289,2G,pacman,NULL,OTHER,videogame,NA,NRCHANGE
755289,2G,microorganisms,"'germs'",microorganisms,microbes,CHANGE,MATCH
755289,2G,tree,NULL,tree,tree,NA,NRMATCH
755289,2G,"wine glasses",NULL,OTHER,wine,NA,NRCHANGE
755289,2G,chicken,NULL,chicken,hen,NA,NRMATCH
755289,2G,OTHER,"'socket'",OTHER,socket,CHANGE,MATCH
755289,2G,knife,"'knife'",knife,knife,MATCH,MATCH
755289,2G,phone,NULL,smartphone,Q60,NA,NRCHANGE
755289,2G,house,"'home'",OTHER,house,CHANGE,CHANGE
755289,2G,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
755289,2G,"dinner plate",NULL,plate,plate,NA,NRCHANGE
985648,2H,mouse,"'mouse'",mouse,mouse,MATCH,MATCH
985648,2H,gunman,"'gunman'",gunman,soldier,MATCH,MATCH
985648,2H,bench,NULL,bench,bench,NA,NRMATCH
985648,2H,OTHER,NULL,wine,wine,NA,NRCHANGE
985648,2H,frog,NULL,frog,frog,NA,NRMATCH
985648,2H,cows,"'cattle'",OTHER,cattle,CHANGE,CHANGE
985648,2H,boot,"'shoe'",shoe,boot,CHANGE,CHANGE
985648,2H,pipes,NULL,pipes,pipe,NA,NRMATCH
985648,2H,bird,NULL,bird,pigeon,NA,NRMATCH
985648,2H,OTHER,"'lecturer'",OTHER,teacher,CHANGE,MATCH
985648,2H,artist,"'painter'",painter,artist,CHANGE,CHANGE
985648,2H,OTHER,"'king'",king,king,CHANGE,CHANGE
985648,2H,flower,NULL,flower,flower,NA,NRMATCH
985648,2H,buildings,"'town'",buildings,city,CHANGE,MATCH
985648,2H,OTHER,NULL,rocks,rocks,NA,NRCHANGE
985648,2H,OTHER,"'pastor'",priest,priest,CHANGE,CHANGE
985648,2H,church,"'cathedral'",church,church,CHANGE,MATCH
985648,2H,baby,"'sprog'",baby,baby,CHANGE,MATCH
985648,2H,bat,NULL,bat,bat,NA,NRMATCH
985648,2H,OTHER,NULL,OTHER,beans,NA,NRMATCH
985648,2H,car,NULL,car,car,NA,NRMATCH
985648,2H,door,NULL,door,door,NA,NRMATCH
985648,2H,plate,NULL,plate,plate,NA,NRMATCH
985648,2H,lady,"'woman'",lady,woman,CHANGE,MATCH
985648,2H,coins,"'coins'",coins,money,MATCH,MATCH
985648,2H,policeman,NULL,OTHER,cop,NA,NRCHANGE
985648,2H,ball,"'ball'",ball,sphere,MATCH,MATCH
985648,2H,OTHER,NULL,fire,fireplace,NA,NRCHANGE
985648,2H,flag,NULL,flag,flag,NA,NRMATCH
985648,2H,OTHER,NULL,OTHER,cave,NA,NRMATCH
985648,2H,janitor,NULL,janitor,cleaner,NA,NRMATCH
985648,2H,OTHER,"'chef'",chef,cook,CHANGE,CHANGE
985648,2H,tree,NULL,tree,tree,NA,NRMATCH
985648,2H,parking,NULL,parking,"parking sp",NA,NRMATCH
985648,2H,people,"'people'",people,people,MATCH,MATCH
985648,2H,OTHER,NULL,"sand dunes",dunes,NA,NRCHANGE
985648,2H,OTHER,NULL,modem,router,NA,NRCHANGE
985648,2H,"rubbish bin","'rubbish bin'",,,MATCH,MATCH
985648,2H,house,"'home'",house,house,CHANGE,MATCH
985648,2H,ship,"'boat'",ship,ship,CHANGE,MATCH
985648,2H,bugs,"'germs'",germs,microbes,CHANGE,CHANGE
985648,2H,OTHER,"'memory stick'","memory stick",USB,CHANGE,CHANGE
985648,2H,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
985648,2H,OTHER,"'sand'",soil,dirt,CHANGE,CHANGE
985648,2H,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
985648,2H,rooster,NULL,chicken,hen,NA,NRCHANGE
985648,2H,berries,NULL,berries,berries,NA,NRMATCH
985648,2H,fruit,NULL,apple,peach,NA,NRCHANGE
985648,2H,ball,NULL,soccer,athlete,NA,NRCHANGE
985648,2H,OTHER,NULL,OTHER,programmer,NA,NRMATCH
985648,2H,bunny,"'rabbit'",rabbit,rabbit,CHANGE,CHANGE
985648,2H,iphone,NULL,phone,Q60,NA,NRCHANGE
985648,2H,pills,"'medicine'",pills,drugs,CHANGE,MATCH
985648,2H,snake,"'snake'",snake,snake,MATCH,MATCH
985648,2H,OTHER,NULL,doctor,doctor,NA,NRCHANGE
985648,2H,face,"'face'",face,socket,MATCH,MATCH
985648,2H,runners,NULL,runners,runners,NA,NRMATCH
985648,2H,barrels,NULL,barrels,barrels,NA,NRMATCH
985648,2H,marijuana,"'weed'",weed,marijuana,CHANGE,CHANGE
985648,2H,sofa,"'sofa'",sofa,couch,MATCH,MATCH
985648,2H,OTHER,NULL,OTHER,branch,NA,NRMATCH
985648,2H,OTHER,NULL,instrument,violin,NA,NRCHANGE
985648,2H,umbrella,NULL,umbrella,beach,NA,NRMATCH
985648,2H,computer,"'computer'",computer,laptop,MATCH,MATCH
985648,2H,cup,"'mug'",cup,cup,CHANGE,MATCH
985648,2H,OTHER,"'concrete'",concrete,Q45,CHANGE,CHANGE
985648,2H,cross,NULL,cross,cross,NA,NRMATCH
985648,2H,road,"'avenue'",avenue,road,CHANGE,CHANGE
985648,2H,factory,"'pollution'",factory,factory,CHANGE,MATCH
985648,2H,tablet,"'touchscreen'",touchscreen,touchpad,CHANGE,CHANGE
985648,2H,butterfly,"'butterfly'",insect,moth,MATCH,CHANGE
985648,2H,clothes,NULL,clothes,clothes,NA,NRMATCH
985648,2H,robber,"'robber'",robber,thief,MATCH,MATCH
985648,2H,dog,"'wolf'",wolf,dog,CHANGE,CHANGE
985648,2H,trolley,NULL,cart,cart,NA,NRCHANGE
985648,2H,pacman,NULL,pacman,videogame,NA,NRMATCH
985648,2H,sink,NULL,sink,sink,NA,NRMATCH
985648,2H,robot,"'robot'",robot,robot,MATCH,MATCH
985648,2H,OTHER,NULL,OTHER,drink,NA,NRMATCH
395550,2I,OTHER,"'pastor'",OTHER,priest,CHANGE,MATCH
395550,2I,robot,"'robot'",robot,robot,MATCH,MATCH
395550,2I,weed,"'weed'",,,MATCH,MATCH
395550,2I,instrument,NULL,violin,violin,NA,NRCHANGE
395550,2I,OTHER,NULL,OTHER,clothes,NA,NRMATCH
395550,2I,baby,"'kid'",baby,baby,CHANGE,MATCH
395550,2I,barrels,NULL,barrels,barrels,NA,NRMATCH
395550,2I,boat,"'boat'",boat,ship,MATCH,MATCH
395550,2I,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
395550,2I,sphere,"'sphere'",sphere,sphere,MATCH,MATCH
395550,2I,OTHER,"'electric chair'","electric chair",king,CHANGE,CHANGE
395550,2I,OTHER,NULL,OTHER,Q60,NA,NRMATCH
395550,2I,OTHER,NULL,OTHER,dunes,NA,NRMATCH
395550,2I,OTHER,NULL,rocks,rocks,NA,NRCHANGE
395550,2I,OTHER,NULL,OTHER,cross,NA,NRMATCH
395550,2I,car,NULL,car,car,NA,NRMATCH
395550,2I,artist,"'artist'",artist,artist,MATCH,MATCH
395550,2I,pills,"'medicine'",drugs,drugs,CHANGE,CHANGE
395550,2I,tablet,"'tablet'",tablet,touchpad,MATCH,MATCH
395550,2I,wifi,NULL,OTHER,router,NA,NRCHANGE
395550,2I,soldier,"'soldier'",soldier,soldier,MATCH,MATCH
395550,2I,tree,NULL,tree,tree,NA,NRMATCH
395550,2I,boot,"'shoe'",boot,boot,CHANGE,MATCH
395550,2I,flower,NULL,flower,flower,NA,NRMATCH
395550,2I,tea,"'mug'",mug,cup,CHANGE,CHANGE
395550,2I,house,"'home'",house,house,CHANGE,MATCH
395550,2I,bird,NULL,bird,pigeon,NA,NRMATCH
395550,2I,computer,"'computer'",computer,laptop,MATCH,MATCH
395550,2I,trolley,NULL,trolley,cart,NA,NRMATCH
395550,2I,skyscrapers,"'town'",city,city,CHANGE,CHANGE
395550,2I,basin,NULL,basin,sink,NA,NRMATCH
395550,2I,"rubbish bin","'rubbish bin'",bin,recycling,MATCH,CHANGE
395550,2I,OTHER,NULL,OTHER,frog,NA,NRMATCH
395550,2I,doctor,NULL,doctor,doctor,NA,NRMATCH
395550,2I,cook,"'chef'",cook,cook,CHANGE,MATCH
395550,2I,policeman,NULL,OTHER,cop,NA,NRCHANGE
395550,2I,couch,"'sofa'",couch,couch,CHANGE,MATCH
395550,2I,OTHER,NULL,OTHER,programmer,NA,NRMATCH
395550,2I,"disabled parking",NULL,"disabled parking","parking sp",NA,NRMATCH
395550,2I,OTHER,NULL,OTHER,peach,NA,NRMATCH
395550,2I,wine,NULL,wine,wine,NA,NRMATCH
395550,2I,robber,"'thief'",thief,thief,CHANGE,CHANGE
395550,2I,OTHER,NULL,OTHER,branch,NA,NRMATCH
395550,2I,videogames,NULL,game,videogame,NA,NRCHANGE
395550,2I,OTHER,NULL,fireplace,fireplace,NA,NRCHANGE
395550,2I,lady,"'lady'",lady,woman,MATCH,MATCH
395550,2I,cave,NULL,cave,cave,NA,NRMATCH
395550,2I,strawberry,NULL,berries,berries,NA,NRCHANGE
395550,2I,OTHER,NULL,soccer,athlete,NA,NRCHANGE
395550,2I,runners,NULL,OTHER,runners,NA,NRCHANGE
395550,2I,dog,"'dog'",dog,dog,MATCH,MATCH
395550,2I,rooster,NULL,rooster,hen,NA,NRMATCH
395550,2I,OTHER,"'pizza slice'",OTHER,Q45,CHANGE,MATCH
395550,2I,door,NULL,door,door,NA,NRMATCH
395550,2I,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
395550,2I,powerpoint,"'face'",plug,socket,CHANGE,CHANGE
395550,2I,OTHER,"'teacher'",OTHER,teacher,CHANGE,MATCH
395550,2I,save,NULL,save,floppy,NA,NRMATCH
395550,2I,cows,"'cattle'",cows,cattle,CHANGE,MATCH
395550,2I,factory,"'pollution'",factory,factory,CHANGE,MATCH
395550,2I,cleaner,NULL,cleaner,cleaner,NA,NRMATCH
395550,2I,OTHER,NULL,OTHER,drink,NA,NRMATCH
395550,2I,snake,"'snake'",snake,snake,MATCH,MATCH
395550,2I,plate,NULL,plate,plate,NA,NRMATCH
395550,2I,bacteria,"'germs'",bacteria,microbes,CHANGE,MATCH
395550,2I,"flash drive","'memory stick'","flash drive",USB,CHANGE,MATCH
395550,2I,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
395550,2I,knife,"'dagger'",dagger,knife,CHANGE,CHANGE
395550,2I,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
395550,2I,flag,NULL,flag,flag,NA,NRMATCH
395550,2I,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
395550,2I,road,"'highway'",road,road,CHANGE,MATCH
395550,2I,gravel,"'gravel'",gravel,dirt,MATCH,MATCH
395550,2I,coffee,NULL,beans,beans,NA,NRCHANGE
395550,2I,bench,NULL,bench,bench,NA,NRMATCH
395550,2I,group,"'crowd'",group,people,CHANGE,MATCH
395550,2I,beach,NULL,beach,beach,NA,NRMATCH
395550,2I,money,"'coins'",coins,money,CHANGE,CHANGE
395550,2I,church,"'church'",church,church,MATCH,MATCH
149537,2J,flower,NULL,flower,flower,NA,NRMATCH
149537,2J,robot,"'robot'",robot,robot,MATCH,MATCH
149537,2J,dog,"'dog'",dog,dog,MATCH,MATCH
149537,2J,barrels,NULL,barrels,barrels,NA,NRMATCH
149537,2J,"sun umbrella",NULL,umbrella,beach,NA,NRCHANGE
149537,2J,OTHER,NULL,OTHER,athlete,NA,NRMATCH
149537,2J,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
149537,2J,clothes,NULL,clothes,clothes,NA,NRMATCH
149537,2J,OTHER,"'microorganisms'",OTHER,microbes,CHANGE,MATCH
149537,2J,crowd,"'crowd'",crowd,people,MATCH,MATCH
149537,2J,crowd,"'crowd'",crowd,people,MATCH,MATCH
149537,2J,tablets,"'medicine'",medicine,drugs,CHANGE,CHANGE
149537,2J,apple,NULL,apple,peach,NA,NRMATCH
149537,2J,OTHER,"'robber'",OTHER,thief,CHANGE,MATCH
149537,2J,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
149537,2J,cave,NULL,cave,cave,NA,NRMATCH
149537,2J,snake,"'snake'",snake,snake,MATCH,MATCH
149537,2J,"wireless router",NULL,OTHER,router,NA,NRCHANGE
149537,2J,toddler,"'sprog'",toddler,baby,CHANGE,MATCH
149537,2J,pipes,NULL,pipes,pipe,NA,NRMATCH
149537,2J,painter,"'painter'",painter,artist,MATCH,MATCH
149537,2J,bench,NULL,bench,bench,NA,NRMATCH
149537,2J,marijuana,"'weed'",marijuana,marijuana,CHANGE,MATCH
149537,2J,flag,NULL,flag,flag,NA,NRMATCH
149537,2J,tree,NULL,tree,tree,NA,NRMATCH
149537,2J,frog,NULL,frog,frog,NA,NRMATCH
149537,2J,wine,NULL,wine,wine,NA,NRMATCH
149537,2J,"sand dunes",NULL,OTHER,dunes,NA,NRCHANGE
149537,2J,crocodile,"'crocodile'",alligator,alligator,MATCH,CHANGE
149537,2J,beans,NULL,beans,beans,NA,NRMATCH
149537,2J,socket,"'face'",socket,socket,CHANGE,MATCH
149537,2J,OTHER,"'concrete'",OTHER,Q45,CHANGE,MATCH
149537,2J,glass,NULL,glass,drink,NA,NRMATCH
149537,2J,rooster,NULL,rooster,hen,NA,NRMATCH
149537,2J,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
149537,2J,violin,NULL,violin,violin,NA,NRMATCH
149537,2J,"memory stick","'usb stick'","memory stick",USB,CHANGE,MATCH
149537,2J,road,"'avenue'",road,road,CHANGE,MATCH
149537,2J,car,NULL,car,car,NA,NRMATCH
149537,2J,boot,"'shoe'",boot,boot,CHANGE,MATCH
149537,2J,berries,NULL,berries,berries,NA,NRMATCH
149537,2J,soldier,"'gunman'",soldier,soldier,CHANGE,MATCH
149537,2J,cattle,"'cattle'",cattle,cattle,MATCH,MATCH
149537,2J,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
149537,2J,sphere,"'sphere'",sphere,sphere,MATCH,MATCH
149537,2J,OTHER,NULL,OTHER,runners,NA,NRMATCH
149537,2J,janitor,NULL,,,NA,MATCH
149537,2J,teacher,"'lecturer'",,,CHANGE,MATCH
149537,2J,church,"'cathedral'",church,church,CHANGE,MATCH
149537,2J,sofa,"'couch'",couch,couch,CHANGE,CHANGE
149537,2J,king,"'king'",king,king,MATCH,MATCH
149537,2J,OTHER,NULL,OTHER,branch,NA,NRMATCH
149537,2J,fire,NULL,fireplace,fireplace,NA,NRCHANGE
149537,2J,cross,NULL,cross,cross,NA,NRMATCH
149537,2J,OTHER,"'gravel'",gravel,dirt,CHANGE,CHANGE
149537,2J,pigeon,NULL,pigeon,pigeon,NA,NRMATCH
149537,2J,doctor,NULL,doctor,doctor,NA,NRMATCH
149537,2J,"wheely bin","'rubbish bin'","wheely bin",recycling,CHANGE,MATCH
149537,2J,"disabled parking",NULL,"disabled parking","parking sp",NA,NRMATCH
149537,2J,priest,"'priest'",priest,priest,MATCH,MATCH
149537,2J,policeman,NULL,policeman,cop,NA,NRMATCH
149537,2J,"shopping trolley",NULL,,,NA,MATCH
149537,2J,cup,"'cup'",cup,cup,MATCH,MATCH
149537,2J,house,"'home'",house,house,CHANGE,MATCH
149537,2J,factory,"'factory'",factory,factory,MATCH,MATCH
149537,2J,butterfly,"'insect'",butterfly,moth,CHANGE,MATCH
149537,2J,"high-rise buildings","'buildings'",buildings,city,CHANGE,CHANGE
149537,2J,OTHER,NULL,OTHER,programmer,NA,NRMATCH
149537,2J,rocks,NULL,rocks,rocks,NA,NRMATCH
149537,2J,tablet,"'touchscreen'",tablet,touchpad,CHANGE,MATCH
149537,2J,pacman,NULL,pacman,videogame,NA,NRMATCH
149537,2J,boat,"'ship'",ship,ship,CHANGE,CHANGE
149537,2J,door,NULL,door,door,NA,NRMATCH
149537,2J,plate,NULL,plate,plate,NA,NRMATCH
149537,2J,basin,NULL,basin,sink,NA,NRMATCH
149537,2J,money,"'money'",coins,money,MATCH,CHANGE
149537,2J,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
149537,2J,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
149537,2J,phone,NULL,phone,Q60,NA,NRMATCH
149537,2J,dagger,"'knife'",dagger,knife,CHANGE,MATCH
149537,2J,woman,"'lady'",woman,woman,CHANGE,MATCH
490503,2K,tree,NULL,tree,tree,NA,NRMATCH
490503,2K,OTHER,NULL,rocks,rocks,NA,NRCHANGE
490503,2K,"smart phone",NULL,"smart phone",Q60,NA,NRMATCH
490503,2K,OTHER,"'gravel'",gravel,dirt,CHANGE,CHANGE
490503,2K,chicken,NULL,chicken,hen,NA,NRMATCH
490503,2K,doctor,NULL,doctor,doctor,NA,NRMATCH
490503,2K,beach,NULL,beach,beach,NA,NRMATCH
490503,2K,"baseball bat",NULL,bat,bat,NA,NRCHANGE
490503,2K,knife,"'dagger'",knife,knife,CHANGE,MATCH
490503,2K,snake,"'snake'",snake,snake,MATCH,MATCH
490503,2K,bird,NULL,bird,pigeon,NA,NRMATCH
490503,2K,robber,"'thief'",robber,thief,CHANGE,MATCH
490503,2K,flag,NULL,flag,flag,NA,NRMATCH
490503,2K,car,NULL,,,NA,MATCH
490503,2K,door,NULL,door,door,NA,NRMATCH
490503,2K,leaf,"'leaf'",leaf,marijuana,MATCH,MATCH
490503,2K,shoe,"'shoe'",shoe,boot,MATCH,MATCH
490503,2K,"shopping cart",NULL,"shopping trolley",cart,NA,NRCHANGE
490503,2K,OTHER,NULL,drinks,drink,NA,NRCHANGE
490503,2K,couch,"'sofa'",sofa,couch,CHANGE,CHANGE
490503,2K,tablet,"'touchscreen'",tablet,touchpad,CHANGE,MATCH
490503,2K,OTHER,NULL,OTHER,programmer,NA,NRMATCH
490503,2K,coins,"'money'",coins,money,CHANGE,MATCH
490503,2K,lady,"'woman'",woman,woman,CHANGE,CHANGE
490503,2K,presenter,"'teacher'",teacher,teacher,CHANGE,CHANGE
490503,2K,"disabled parking",NULL,OTHER,"parking sp",NA,NRCHANGE
490503,2K,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
490503,2K,policeman,NULL,policeman,cop,NA,NRMATCH
490503,2K,beans,NULL,beans,beans,NA,NRMATCH
490503,2K,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
490503,2K,sink,NULL,sink,sink,NA,NRMATCH
490503,2K,factory,"'pollution'",factory,factory,CHANGE,MATCH
490503,2K,OTHER,NULL,OTHER,frog,NA,NRMATCH
490503,2K,OTHER,NULL,OTHER,athlete,NA,NRMATCH
490503,2K,"wine glasses",NULL,"wine glasses",wine,NA,NRMATCH
490503,2K,powerpoint,"'face'",face,socket,CHANGE,CHANGE
490503,2K,sphere,"'sphere'",sphere,sphere,MATCH,MATCH
490503,2K,livestock,"'cows'",cows,cattle,CHANGE,CHANGE
490503,2K,OTHER,NULL,OTHER,runners,NA,NRMATCH
490503,2K,artist,"'painter'",painter,artist,CHANGE,CHANGE
490503,2K,medicine,"'drugs'",medicine,drugs,CHANGE,MATCH
490503,2K,bench,NULL,bench,bench,NA,NRMATCH
490503,2K,baby,"'kid'",baby,baby,CHANGE,MATCH
490503,2K,bacteria,"'germs'",bugs,microbes,CHANGE,CHANGE
490503,2K,fireplace,NULL,fire,fireplace,NA,NRCHANGE
490503,2K,janitor,NULL,janitor,cleaner,NA,NRMATCH
490503,2K,robot,"'robot'",robot,robot,MATCH,MATCH
490503,2K,"flash drive","'memory stick'","memory stick",USB,CHANGE,CHANGE
490503,2K,city,"'town'",city,city,CHANGE,MATCH
490503,2K,chef,"'cook'",chef,cook,CHANGE,MATCH
490503,2K,soldier,"'soldier'",soldier,soldier,MATCH,MATCH
490503,2K,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
490503,2K,apple,NULL,apple,peach,NA,NRMATCH
490503,2K,OTHER,"'electric chair'","electric chair",king,CHANGE,CHANGE
490503,2K,ship,"'ship'",ship,ship,MATCH,MATCH
490503,2K,pacman,NULL,videogames,videogame,NA,NRCHANGE
490503,2K,laptop,"'laptop'",laptop,laptop,MATCH,MATCH
490503,2K,pipes,NULL,pipes,pipe,NA,NRMATCH
490503,2K,barrels,NULL,drum,barrels,NA,NRCHANGE
490503,2K,house,"'home'",house,house,CHANGE,MATCH
490503,2K,cross,NULL,cross,cross,NA,NRMATCH
490503,2K,church,"'church'",church,church,MATCH,MATCH
490503,2K,"recycling bin","'rubbish bin'","rubbish bin",recycling,CHANGE,CHANGE
490503,2K,"sand dunes",NULL,"sand dunes",dunes,NA,NRMATCH
490503,2K,cave,NULL,cave,cave,NA,NRMATCH
490503,2K,pastor,"'pastor'",pastor,priest,MATCH,MATCH
490503,2K,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
490503,2K,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
490503,2K,plate,NULL,plate,plate,NA,NRMATCH
490503,2K,OTHER,"'concrete'",concrete,Q45,CHANGE,CHANGE
490503,2K,OTHER,NULL,OTHER,branch,NA,NRMATCH
490503,2K,road,"'avenue'",road,road,CHANGE,MATCH
490503,2K,cup,"'cup'",cup,cup,MATCH,MATCH
490503,2K,flower,NULL,flower,flower,NA,NRMATCH
490503,2K,router,NULL,"wireless router",router,NA,NRCHANGE
490503,2K,clothes,NULL,clothes,clothes,NA,NRMATCH
490503,2K,violin,NULL,violin,violin,NA,NRMATCH
490503,2K,dog,"'wolf'",dog,dog,CHANGE,MATCH
490503,2K,berries,NULL,berries,berries,NA,NRMATCH
780407,3A,cleaner,NULL,cleaner,cleaner,NA,NRMATCH
780407,3A,violin,NULL,violin,violin,NA,NRMATCH
780407,3A,plate,NULL,plate,plate,NA,NRMATCH
780407,3A,OTHER,NULL,rocks,rocks,NA,NRCHANGE
780407,3A,OTHER,NULL,OTHER,fireplace,NA,NRMATCH
780407,3A,cave,NULL,cave,cave,NA,NRMATCH
780407,3A,OTHER,"'sphere'",sphere,sphere,CHANGE,CHANGE
780407,3A,cup,"'mug'",mug,cup,CHANGE,CHANGE
780407,3A,boat,"'ship'",ship,ship,CHANGE,CHANGE
780407,3A,frog,NULL,frog,frog,NA,NRMATCH
780407,3A,router,NULL,router,router,NA,NRMATCH
780407,3A,bacteria,"'germs'",germs,microbes,CHANGE,CHANGE
780407,3A,doctor,NULL,doctor,doctor,NA,NRMATCH
780407,3A,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
780407,3A,OTHER,NULL,OTHER,drink,NA,NRMATCH
780407,3A,umbrella,NULL,umbrella,beach,NA,NRMATCH
780407,3A,cityscape,"'buildings'",buildings,city,CHANGE,CHANGE
780407,3A,house,"'house'",house,house,MATCH,MATCH
780407,3A,money,"'money'",money,money,MATCH,MATCH
780407,3A,artist,"'artist'",artist,artist,MATCH,MATCH
780407,3A,"computer scientist",NULL,"computer scientist",programmer,NA,NRMATCH
780407,3A,grout,"'pizza slice'","pizza slice",Q45,CHANGE,CHANGE
